,date,sales,station
18205,2024-11-11,170.66890158546937,Stafford
18206,2024-11-12,170.9718274704684,Stafford
18207,2024-11-13,171.3631417101743,Stafford
18208,2024-11-14,171.22543874022895,Stafford
18209,2024-11-15,171.16085429729395,Stafford
18210,2024-11-16,170.73527964279296,Stafford
18211,2024-11-17,170.48832640433434,Stafford
18212,2024-11-18,171.0817737437113,Stafford
18213,2024-11-19,171.49727808546245,Stafford
18214,2024-11-20,171.43311356649806,Stafford
18215,2024-11-21,170.79308297957581,Stafford
18216,2024-11-22,170.8823415093779,Stafford
18217,2024-11-23,170.7163899951625,Stafford
18218,2024-11-24,170.2316702265494,Stafford
18219,2024-11-25,170.52309511745375,Stafford
18220,2024-11-26,170.30751826950424,Stafford
18221,2024-11-27,170.2953850683628,Stafford
18222,2024-11-28,170.34583589399813,Stafford
18223,2024-11-29,170.31085303044688,Stafford
18224,2024-11-30,169.94937811752445,Stafford
18225,2024-12-01,169.65042221574848,Stafford
18226,2023-01-01,154.23817319014185,Chesterfield
18227,2023-01-02,154.27046945234457,Chesterfield
18228,2023-01-03,155.3828663895971,Chesterfield
18229,2023-01-04,155.5470212442114,Chesterfield
18230,2023-01-05,155.4906183550819,Chesterfield
18231,2023-01-06,154.8255890704622,Chesterfield
18232,2023-01-07,154.75118367117088,Chesterfield
18233,2023-01-08,154.1007502151859,Chesterfield
18234,2023-01-09,154.31516508153214,Chesterfield
18235,2023-01-10,154.94820500856048,Chesterfield
18236,2023-01-11,155.82698936127676,Chesterfield
18237,2023-01-12,155.334701929664,Chesterfield
18238,2023-01-13,155.7162680140264,Chesterfield
18239,2023-01-14,155.01962530778468,Chesterfield
18240,2023-01-15,155.41133123030517,Chesterfield
18241,2023-01-16,155.17916456107702,Chesterfield
18242,2023-01-17,156.1559001846256,Chesterfield
18243,2023-01-18,156.3401980963592,Chesterfield
18244,2023-01-19,156.79734036776918,Chesterfield
18245,2023-01-20,156.81598278121018,Chesterfield
18246,2023-01-21,156.60433630351068,Chesterfield
18247,2023-01-22,156.46661443046725,Chesterfield
18248,2023-01-23,156.69090980058374,Chesterfield
18249,2023-01-24,156.8789444444433,Chesterfield
18250,2023-01-25,157.49504548678829,Chesterfield
18251,2023-01-26,156.8790712242399,Chesterfield
18252,2023-01-27,157.16006944653572,Chesterfield
18253,2023-01-28,155.9788878959813,Chesterfield
18254,2023-01-29,155.94261123908623,Chesterfield
18255,2023-01-30,155.99277192496308,Chesterfield
18256,2023-01-31,156.7836232182186,Chesterfield
18257,2023-02-01,156.8555633703752,Chesterfield
18258,2023-02-02,156.581484501266,Chesterfield
18259,2023-02-03,156.62839451353827,Chesterfield
18260,2023-02-04,156.26031179207166,Chesterfield
18261,2023-02-05,155.71664052225617,Chesterfield
18262,2023-02-06,154.76792125521595,Chesterfield
18263,2023-02-07,155.2206212009222,Chesterfield
18264,2023-02-08,155.5498803077391,Chesterfield
18265,2023-02-09,155.575188403995,Chesterfield
18266,2023-02-10,155.75519750581327,Chesterfield
18267,2023-02-11,155.69279397074288,Chesterfield
18268,2023-02-12,155.17447115626524,Chesterfield
18269,2023-02-13,154.5679532601017,Chesterfield
18270,2023-02-14,155.23653223096588,Chesterfield
18271,2023-02-15,155.26120402853002,Chesterfield
18272,2023-02-16,155.48915633829736,Chesterfield
18273,2023-02-17,155.42855812836046,Chesterfield
18274,2023-02-18,155.3440071042616,Chesterfield
18275,2023-02-19,155.15911944942422,Chesterfield
18276,2023-02-20,156.4195505568209,Chesterfield
18277,2023-02-21,156.3890203315307,Chesterfield
18278,2023-02-22,156.63530507409016,Chesterfield
18279,2023-02-23,156.03450502010418,Chesterfield
18280,2023-02-24,155.74303000777607,Chesterfield
18281,2023-02-25,155.13379762161028,Chesterfield
18282,2023-02-26,155.069948017574,Chesterfield
18283,2023-02-27,155.03387882303113,Chesterfield
18284,2023-02-28,155.8915504752417,Chesterfield
18285,2023-03-01,155.57835510106884,Chesterfield
18286,2023-03-02,156.3671141300945,Chesterfield
18287,2023-03-03,156.61735413586274,Chesterfield
18288,2023-03-04,156.61829946865046,Chesterfield
18289,2023-03-05,156.45785151365644,Chesterfield
18290,2023-03-06,156.53835016213336,Chesterfield
18291,2023-03-07,157.41379450515186,Chesterfield
18292,2023-03-08,157.86946272330616,Chesterfield
18293,2023-03-09,157.45596679052335,Chesterfield
18294,2023-03-10,157.710956606645,Chesterfield
18295,2023-03-11,157.03606993062857,Chesterfield
18296,2023-03-12,156.85425943718758,Chesterfield
18297,2023-03-13,157.20748082526015,Chesterfield
18298,2023-03-14,157.52735924669253,Chesterfield
18299,2023-03-15,158.39432023244916,Chesterfield
18300,2023-03-16,158.24583319622974,Chesterfield
18301,2023-03-17,158.015882018119,Chesterfield
18302,2023-03-18,157.81700629781153,Chesterfield
18303,2023-03-19,157.45103054895102,Chesterfield
18304,2023-03-20,158.0819016752594,Chesterfield
18305,2023-03-21,158.1078546737547,Chesterfield
18306,2023-03-22,158.24520142199975,Chesterfield
18307,2023-03-23,158.27600086681093,Chesterfield
18308,2023-03-24,158.8374596183089,Chesterfield
18309,2023-03-25,159.2750150491611,Chesterfield
18310,2023-03-26,158.76558579113814,Chesterfield
18311,2023-03-27,159.1655821196193,Chesterfield
18312,2023-03-28,159.48926949570037,Chesterfield
18313,2023-03-29,159.94861444605365,Chesterfield
18314,2023-03-30,160.28371211600307,Chesterfield
18315,2023-03-31,160.3541691723561,Chesterfield
18316,2023-04-01,160.19704929707137,Chesterfield
18317,2023-04-02,160.14167069000095,Chesterfield
18318,2023-04-03,160.886427956493,Chesterfield
18319,2023-04-04,161.600450542967,Chesterfield
18320,2023-04-05,162.35736843356744,Chesterfield
18321,2023-04-06,162.4705926480885,Chesterfield
18322,2023-04-07,162.53645113202572,Chesterfield
18323,2023-04-08,162.0345627302367,Chesterfield
18324,2023-04-09,162.5563609178244,Chesterfield
18325,2023-04-10,162.86923553284151,Chesterfield
18326,2023-04-11,163.6840321397532,Chesterfield
18327,2023-04-12,163.7692170756215,Chesterfield
18328,2023-04-13,163.8868779959901,Chesterfield
18329,2023-04-14,164.4161499963243,Chesterfield
18330,2023-04-15,163.28315890125143,Chesterfield
18331,2023-04-16,163.81278806869292,Chesterfield
18332,2023-04-17,163.65113871628034,Chesterfield
18333,2023-04-18,163.72591937343608,Chesterfield
18334,2023-04-19,163.92572907658933,Chesterfield
18335,2023-04-20,164.22290994165718,Chesterfield
18336,2023-04-21,163.749347813583,Chesterfield
18337,2023-04-22,163.15854299478582,Chesterfield
18338,2023-04-23,163.00835149077,Chesterfield
18339,2023-04-24,163.12367671623943,Chesterfield
18340,2023-04-25,163.34797067656706,Chesterfield
18341,2023-04-26,163.36008990332667,Chesterfield
18342,2023-04-27,163.20731525722067,Chesterfield
18343,2023-04-28,162.81935512546085,Chesterfield
18344,2023-04-29,162.3731966972705,Chesterfield
18345,2023-04-30,163.0112945181584,Chesterfield
18346,2023-05-01,163.18104821831434,Chesterfield
18347,2023-05-02,164.22928419803847,Chesterfield
18348,2023-05-03,165.0892591328862,Chesterfield
18349,2023-05-04,165.36754413461057,Chesterfield
18350,2023-05-05,164.83392903062608,Chesterfield
18351,2023-05-06,164.58639629620467,Chesterfield
18352,2023-05-07,164.43710741890527,Chesterfield
18353,2023-05-08,164.6113463782428,Chesterfield
18354,2023-05-09,164.9874088662969,Chesterfield
18355,2023-05-10,164.8276749092218,Chesterfield
18356,2023-05-11,165.1166704572566,Chesterfield
18357,2023-05-12,164.39867965938956,Chesterfield
18358,2023-05-13,163.63997456218223,Chesterfield
18359,2023-05-14,163.89643298567304,Chesterfield
18360,2023-05-15,163.9624476452514,Chesterfield
18361,2023-05-16,164.17062303819012,Chesterfield
18362,2023-05-17,164.68952128729643,Chesterfield
18363,2023-05-18,164.59811321178447,Chesterfield
18364,2023-05-19,164.31060937176537,Chesterfield
18365,2023-05-20,164.04566961863583,Chesterfield
18366,2023-05-21,163.92367421004798,Chesterfield
18367,2023-05-22,164.9770072944082,Chesterfield
18368,2023-05-23,164.97208395774166,Chesterfield
18369,2023-05-24,165.48522981499454,Chesterfield
18370,2023-05-25,165.78310025680972,Chesterfield
18371,2023-05-26,165.7694799333112,Chesterfield
18372,2023-05-27,165.64540106018373,Chesterfield
18373,2023-05-28,165.5679041312801,Chesterfield
18374,2023-05-29,166.15927749630748,Chesterfield
18375,2023-05-30,166.52675862091132,Chesterfield
18376,2023-05-31,166.26695060423376,Chesterfield
18377,2023-06-01,166.16324132563048,Chesterfield
18378,2023-06-02,166.29631651479994,Chesterfield
18379,2023-06-03,165.4407899133204,Chesterfield
18380,2023-06-04,165.32339115440854,Chesterfield
18381,2023-06-05,164.80487303148394,Chesterfield
18382,2023-06-06,165.50591027877513,Chesterfield
18383,2023-06-07,166.1969656118581,Chesterfield
18384,2023-06-08,166.10836576731117,Chesterfield
18385,2023-06-09,165.70024783600442,Chesterfield
18386,2023-06-10,165.0766470799039,Chesterfield
18387,2023-06-11,164.66379771171458,Chesterfield
18388,2023-06-12,164.40778299120007,Chesterfield
18389,2023-06-13,164.7235080975864,Chesterfield
18390,2023-06-14,165.3140280797968,Chesterfield
18391,2023-06-15,165.3135848479067,Chesterfield
18392,2023-06-16,165.40809507886013,Chesterfield
18393,2023-06-17,164.99974185797777,Chesterfield
18394,2023-06-18,164.61144543188152,Chesterfield
18395,2023-06-19,164.50545108364128,Chesterfield
18396,2023-06-20,165.3611713967409,Chesterfield
18397,2023-06-21,166.00406179580727,Chesterfield
18398,2023-06-22,165.4194092475312,Chesterfield
18399,2023-06-23,165.6919482512811,Chesterfield
18400,2023-06-24,165.40862207130698,Chesterfield
18401,2023-06-25,165.39258633188913,Chesterfield
18402,2023-06-26,165.1214941095758,Chesterfield
18403,2023-06-27,165.45228529786866,Chesterfield
18404,2023-06-28,165.50516298903744,Chesterfield
18405,2023-06-29,165.99671702524518,Chesterfield
18406,2023-06-30,165.9929230500587,Chesterfield
18407,2023-07-01,165.4035024132292,Chesterfield
18408,2023-07-02,165.42461797182582,Chesterfield
18409,2023-07-03,165.8977880224273,Chesterfield
18410,2023-07-04,166.37296426997725,Chesterfield
18411,2023-07-05,166.94893660478377,Chesterfield
18412,2023-07-06,166.9824712431863,Chesterfield
18413,2023-07-07,166.20242364325955,Chesterfield
18414,2023-07-08,165.50417795836645,Chesterfield
18415,2023-07-09,165.55739512847143,Chesterfield
18416,2023-07-10,165.46841635430766,Chesterfield
18417,2023-07-11,166.33416003284165,Chesterfield
18418,2023-07-12,166.38390096824156,Chesterfield
18419,2023-07-13,166.1712141160688,Chesterfield
18420,2023-07-14,165.95696390521226,Chesterfield
18421,2023-07-15,164.97319883212822,Chesterfield
18422,2023-07-16,165.13971190418422,Chesterfield
18423,2023-07-17,165.100380187991,Chesterfield
18424,2023-07-18,165.50925655579348,Chesterfield
18425,2023-07-19,165.59471418791782,Chesterfield
18426,2023-07-20,165.7405741809129,Chesterfield
18427,2023-07-21,165.75431966874987,Chesterfield
18428,2023-07-22,164.8248268813203,Chesterfield
18429,2023-07-23,164.805997081686,Chesterfield
18430,2023-07-24,164.58722480421847,Chesterfield
18431,2023-07-25,164.7271881177846,Chesterfield
18432,2023-07-26,164.86284255272244,Chesterfield
18433,2023-07-27,164.50028837047776,Chesterfield
18434,2023-07-28,164.2518675491336,Chesterfield
18435,2023-07-29,163.45438841319526,Chesterfield
18436,2023-07-30,162.87912635745693,Chesterfield
18437,2023-07-31,162.63770151058833,Chesterfield
18438,2023-08-01,163.3617446475121,Chesterfield
18439,2023-08-02,163.26180685171352,Chesterfield
18440,2023-08-03,163.30559702175702,Chesterfield
18441,2023-08-04,163.33138887641863,Chesterfield
18442,2023-08-05,162.27566270112698,Chesterfield
18443,2023-08-06,161.6537198326096,Chesterfield
18444,2023-08-07,162.25270879010432,Chesterfield
18445,2023-08-08,162.57176683484758,Chesterfield
18446,2023-08-09,162.12293317190412,Chesterfield
18447,2023-08-10,162.1687834032497,Chesterfield
18448,2023-08-11,161.7512015107051,Chesterfield
18449,2023-08-12,161.56312935510135,Chesterfield
18450,2023-08-13,161.54408536334662,Chesterfield
18451,2023-08-14,162.2580320740785,Chesterfield
18452,2023-08-15,162.20806083716715,Chesterfield
18453,2023-08-16,162.94514629282799,Chesterfield
18454,2023-08-17,162.06476540153145,Chesterfield
18455,2023-08-18,161.45277971095143,Chesterfield
18456,2023-08-19,160.7370857174696,Chesterfield
18457,2023-08-20,160.16136992323004,Chesterfield
18458,2023-08-21,160.33564229943318,Chesterfield
18459,2023-08-22,160.79176925168937,Chesterfield
18460,2023-08-23,160.901076875914,Chesterfield
18461,2023-08-24,161.57200723065023,Chesterfield
18462,2023-08-25,160.56919831369382,Chesterfield
18463,2023-08-26,160.5142378380845,Chesterfield
18464,2023-08-27,160.49103822155217,Chesterfield
18465,2023-08-28,160.9577839460977,Chesterfield
18466,2023-08-29,161.0742449671874,Chesterfield
18467,2023-08-30,161.31003585692474,Chesterfield
18468,2023-08-31,161.45666935813122,Chesterfield
18469,2023-09-01,160.9357886831697,Chesterfield
18470,2023-09-02,160.4323017430924,Chesterfield
18471,2023-09-03,160.14253698646306,Chesterfield
18472,2023-09-04,160.12389448006243,Chesterfield
18473,2023-09-05,160.40808927500595,Chesterfield
18474,2023-09-06,160.80722703514434,Chesterfield
18475,2023-09-07,160.14960386125577,Chesterfield
18476,2023-09-08,160.0292797576208,Chesterfield
18477,2023-09-09,159.59427171616704,Chesterfield
18478,2023-09-10,159.01174020120865,Chesterfield
18479,2023-09-11,159.17738907928012,Chesterfield
18480,2023-09-12,159.57243129612104,Chesterfield
18481,2023-09-13,159.8527733613248,Chesterfield
18482,2023-09-14,159.72929738018743,Chesterfield
18483,2023-09-15,159.0513534264039,Chesterfield
18484,2023-09-16,159.02492583599576,Chesterfield
18485,2023-09-17,158.83966383158003,Chesterfield
18486,2023-09-18,158.9623427609015,Chesterfield
18487,2023-09-19,158.43954801434973,Chesterfield
18488,2023-09-20,158.77815649402643,Chesterfield
18489,2023-09-21,158.66511461781388,Chesterfield
18490,2023-09-22,158.0749750805145,Chesterfield
18491,2023-09-23,157.6784819925966,Chesterfield
18492,2023-09-24,157.44780545209187,Chesterfield
18493,2023-09-25,158.2912121729599,Chesterfield
18494,2023-09-26,158.52010445570195,Chesterfield
18495,2023-09-27,159.1186353409455,Chesterfield
18496,2023-09-28,158.97340857761637,Chesterfield
18497,2023-09-29,158.79841918830235,Chesterfield
18498,2023-09-30,157.98255677197926,Chesterfield
18499,2023-10-01,157.562451227643,Chesterfield
18500,2023-10-02,157.89582799509557,Chesterfield
18501,2023-10-03,157.71350037943859,Chesterfield
18502,2023-10-04,158.18622174299963,Chesterfield
18503,2023-10-05,158.3962238750532,Chesterfield
18504,2023-10-06,158.49840099859662,Chesterfield
18505,2023-10-07,158.28915869203192,Chesterfield
18506,2023-10-08,158.81370024372447,Chesterfield
18507,2023-10-09,158.72614145953364,Chesterfield
18508,2023-10-10,159.02577702510803,Chesterfield
18509,2023-10-11,159.5333415760983,Chesterfield
18510,2023-10-12,159.71336326273965,Chesterfield
18511,2023-10-13,160.0666873291218,Chesterfield
18512,2023-10-14,159.26147177672456,Chesterfield
18513,2023-10-15,158.85212036742487,Chesterfield
18514,2023-10-16,158.39832416784705,Chesterfield
18515,2023-10-17,159.140996328787,Chesterfield
18516,2023-10-18,159.5696849478627,Chesterfield
18517,2023-10-19,159.86276668639218,Chesterfield
18518,2023-10-20,160.1873350296659,Chesterfield
18519,2023-10-21,159.82173712175162,Chesterfield
18520,2023-10-22,160.44494650095015,Chesterfield
18521,2023-10-23,160.38199578716154,Chesterfield
18522,2023-10-24,160.51649438071706,Chesterfield
18523,2023-10-25,160.83957968212795,Chesterfield
18524,2023-10-26,160.56640378966645,Chesterfield
18525,2023-10-27,159.86234407819828,Chesterfield
18526,2023-10-28,159.36564078168104,Chesterfield
18527,2023-10-29,158.84470834728273,Chesterfield
18528,2023-10-30,159.13357998798654,Chesterfield
18529,2023-10-31,159.77571879425594,Chesterfield
18530,2023-11-01,159.22802638619785,Chesterfield
18531,2023-11-02,159.3317650640623,Chesterfield
18532,2023-11-03,159.08975734166728,Chesterfield
18533,2023-11-04,158.35407823213413,Chesterfield
18534,2023-11-05,158.55359008244233,Chesterfield
18535,2023-11-06,158.99358187248558,Chesterfield
18536,2023-11-07,159.37043035855484,Chesterfield
18537,2023-11-08,160.3608083806663,Chesterfield
18538,2023-11-09,160.87891246439253,Chesterfield
18539,2023-11-10,160.29436162478876,Chesterfield
18540,2023-11-11,159.4769331223897,Chesterfield
18541,2023-11-12,159.93491015321567,Chesterfield
18542,2023-11-13,160.45167946424982,Chesterfield
18543,2023-11-14,160.84146117805233,Chesterfield
18544,2023-11-15,161.61154875584876,Chesterfield
18545,2023-11-16,161.16231356726948,Chesterfield
18546,2023-11-17,161.21230055294498,Chesterfield
18547,2023-11-18,160.79334919110494,Chesterfield
18548,2023-11-19,161.2237942204002,Chesterfield
18549,2023-11-20,161.76458705021807,Chesterfield
18550,2023-11-21,161.76151794386635,Chesterfield
18551,2023-11-22,162.08143665659068,Chesterfield
18552,2023-11-23,161.921983744173,Chesterfield
18553,2023-11-24,161.36975386088727,Chesterfield
